user.id	output.age.19-29	output.age.30-39	output.age.<=18	output.age.>=40	output.gender.female	output.gender.male	output.org.is-org	output.org.non-org
711334323933188096	0.2727	0.0158	0.5123	0.1992	0.5071	0.4929	0.9756	0.0244
2673432539	0.3688	0.3727	0.1416	0.1169	0.9828	0.0172	0.0001	0.9999
1069964586575691778	0.5018	0.3439	0.0264	0.1279	0.0034	0.9966	0.0015	0.9985
367083032	0.003	0.0064	0.001	0.9896	0	1	0.548	0.452
494602377	0.4475	0.4823	0.0137	0.0565	0.0015	0.9985	0	1
926723858	0.9215	0.0373	0.0359	0.0054	0.0035	0.9965	0.0004	0.9996
3182479399	0.0002	0.0002	0.0001	0.9995	0.9934	0.0066	0.0001	0.9999
3343456522	0.7595	0.1393	0.0921	0.0091	0.9771	0.0229	0.0001	0.9999
892188990991876096	0.0236	0.49	0.0049	0.4815	0.9983	0.0017	0.0017	0.9983
1686115730	0.7863	0.0212	0.184	0.0085	0.7378	0.2622	0.0001	0.9999
2865596291	0.6956	0.1988	0.0861	0.0196	0.9433	0.0567	0.0013	0.9987
1255991563	0.0223	0.9698	0.0004	0.0074	0.9129	0.0871	0	1
464947755	0.6273	0.035	0.3259	0.0118	0.0037	0.9963	0.0002	0.9998
67655476	0.0136	0.1073	0.0055	0.8736	0.0512	0.9488	0.797	0.203
429527263	0.0023	0.9903	0.0002	0.0072	0.9991	0.0009	0.0003	0.9997
40809678	0.0117	0.2425	0.0017	0.7441	0.0001	0.9999	0.0004	0.9996
40809678	0.0117	0.2425	0.0017	0.7441	0.0001	0.9999	0.0004	0.9996
1014403391609589760	0.4947	0.0317	0.4582	0.0154	0.0932	0.9068	0.0001	0.9999
41822563	0.6461	0.3242	0.0273	0.0024	0.0014	0.9986	0	1
934251866417803264	0.58	0.1386	0.2211	0.0603	0.0361	0.9639	0.0001	0.9999
531435787	0.0664	0.6897	0.0002	0.2437	0.0004	0.9996	0	1
284254396	0.0343	0.4019	0.0088	0.555	0.9984	0.0016	0	1
289113779	0.9863	0.0039	0.0078	0.002	0.9656	0.0344	0	1
21420626	0.1163	0.0456	0.018	0.8201	0.996	0.004	0.0004	0.9996
17308776	0	0	0	0.9999	0.012	0.988	0.0047	0.9953
27327953	0.0021	0.0023	0.0006	0.995	0.1462	0.8538	0.8673	0.1327
4824329166	0.044	0.2958	0.025	0.6352	0.0608	0.9392	0.9685	0.0315
2294343695	0.0094	0.7792	0.002	0.2093	0.0003	0.9997	0	1
747090934492364800	0.0272	0.086	0.006	0.8808	0.7406	0.2594	0.752	0.248
91140233	0.0854	0.3455	0.0236	0.5454	0.0061	0.9939	0	1
2228911879	0.0064	0.0271	0.0009	0.9656	0.0012	0.9988	0.0048	0.9952
14397099	0.1469	0.8192	0.026	0.0079	0.995	0.005	0	1
772698648	0.5974	0.1233	0.1755	0.1038	0.0045	0.9955	0.0002	0.9998
3082349528	0.0373	0.3413	0.0059	0.6154	0.9983	0.0017	0	1
15579178	0.3665	0.3603	0.0828	0.1904	0.0312	0.9688	0.7156	0.2844
3487352061	0.4885	0.058	0.3307	0.1228	0.9541	0.0459	0.0008	0.9992
248401928	0.8846	0.0723	0.0359	0.0072	0.4373	0.5627	0	1
761798418	0.0445	0.042	0.0164	0.8972	0.0794	0.9206	0.9202	0.0798
926620715113156608	0.1189	0.3339	0.0434	0.5037	0.0528	0.9472	0.9465	0.0535
