user.id	output.age.19-29	output.age.30-39	output.age.<=18	output.age.>=40	output.gender.female	output.gender.male	output.org.is-org	output.org.non-org
2864493592	0.0148	0.9296	0.0012	0.0544	0.0	1.0	0.0013	0.9987
1480233200	0.956	0.0221	0.0197	0.0022	0.0001	0.9999	0.0	1.0
811146150447349760	0.4591	0.3568	0.1272	0.0568	0.0008	0.9992	0.0	1.0
49886803	0.0159	0.9732	0.0011	0.0099	0.0155	0.9845	0.0002	0.9998
138906028	0.1459	0.2618	0.5851	0.0072	0.1232	0.8768	0.0035	0.9965
138906028	0.1459	0.2618	0.5851	0.0072	0.1232	0.8768	0.0035	0.9965
20186829	0.1524	0.7728	0.0123	0.0624	0.9991	0.0009	0.0	1.0
1203277682	0.5039	0.0154	0.4741	0.0065	0.9528	0.0472	0.0	1.0
18076118	0.2259	0.642	0.0204	0.1116	0.9989	0.0011	0.0022	0.9978
24350840	0.4303	0.3876	0.1241	0.058	0.0026	0.9974	0.5907	0.4093
1209864097	0.7417	0.0071	0.2384	0.0129	0.9842	0.0158	0.0	1.0
818909183210721281	0.1529	0.0188	0.125	0.7034	0.9953	0.0047	0.8966	0.1034
47724693	0.0658	0.0933	0.1402	0.7007	0.075	0.925	0.0118	0.9882
1668384552	0.0122	0.955	0.0009	0.0319	0.0526	0.9474	0.0	1.0
14265553	0.0003	0.0004	0.0002	0.9991	0.0001	0.9999	0.0	1.0
637345733	0.2434	0.6557	0.073	0.0279	0.0247	0.9753	0.0261	0.9739
637345733	0.2434	0.6557	0.073	0.0279	0.0247	0.9753	0.0261	0.9739
882063934861099008	0.6538	0.1018	0.2308	0.0136	0.9087	0.0913	0.0005	0.9995
835119484474130433	0.0569	0.033	0.0283	0.8817	0.0058	0.9942	0.0005	0.9995
31281557	0.0082	0.9847	0.0001	0.007	0.997	0.003	0.0001	0.9999
1000179741071200257	0.1683	0.0014	0.8286	0.0018	0.8696	0.1304	0.0	1.0
18242547	0.0636	0.8689	0.0264	0.0411	0.0074	0.9926	0.0167	0.9833
65529830	0.5346	0.228	0.2095	0.0279	0.9789	0.0211	0.0002	0.9998
383901558	0.0894	0.2635	0.0089	0.6381	0.0009	0.9991	0.0002	0.9998
457124577	0.6847	0.2696	0.009	0.0368	0.9496	0.0504	0.0	1.0
451086311	0.0594	0.8359	0.0062	0.0985	0.9956	0.0044	0.0002	0.9998
247092883	0.3032	0.3	0.0931	0.3037	0.0524	0.9476	0.9621	0.0379
895869944	0.0078	0.9651	0.0246	0.0026	0.0099	0.9901	0.0036	0.9964
36363567	0.0076	0.9894	0.0	0.0029	0.0	1.0	0.0003	0.9997
45400328	0.0014	0.9977	0.0001	0.0008	0.0002	0.9998	0.0	1.0
921133244904390656	0.4258	0.292	0.1058	0.1764	0.0112	0.9888	0.0019	0.9981
23958713	0.0041	0.0154	0.0005	0.9801	0.9926	0.0074	0.0002	0.9998
4018337963	0.7934	0.0196	0.1862	0.0008	0.9995	0.0005	0.0	1.0
62867541	0.226	0.2552	0.1334	0.3853	0.407	0.593	0.9598	0.0402
356401548	0.21	0.6611	0.1269	0.002	0.0017	0.9983	0.0001	0.9999
