user.id	output.age.19-29	output.age.30-39	output.age.<=18	output.age.>=40	output.gender.female	output.gender.male	output.org.is-org	output.org.non-org
26993187	0.5397	0.0912	0.3407	0.0284	0.9774	0.0226	0.0001	0.9999
864487046	0.8329	0.1525	0.0031	0.0115	0.9964	0.0036	0.0	1.0
2149938104	0.124	0.252	0.0127	0.6114	0.0009	0.9991	0.0038	0.9962
2954323969	0.1845	0.0643	0.2619	0.4893	0.0068	0.9932	0.8131	0.1869
76521894	0.4198	0.3639	0.0241	0.1921	0.0027	0.9973	0.0002	0.9998
261774526	0.9007	0.0126	0.0632	0.0234	0.0018	0.9982	0.0	1.0
259617334	0.1344	0.0563	0.0041	0.8051	0.001	0.999	0.0	1.0
61458813	0.0054	0.9732	0.0002	0.0212	0.0006	0.9994	0.0	1.0
313410943	0.0047	0.0158	0.0004	0.9791	0.0001	0.9999	0.5927	0.4073
76543694	0.4782	0.2449	0.0673	0.2096	0.0012	0.9988	0.0	1.0
157348133	0.1053	0.6978	0.0008	0.1962	0.0001	0.9999	0.0001	0.9999
206057032	0.6465	0.0132	0.3392	0.0011	0.1071	0.8929	0.0	1.0
1207883054066196480	0.6917	0.0048	0.3005	0.0031	0.032	0.968	0.0	1.0
254296116	0.344	0.5663	0.0846	0.0051	0.8487	0.1513	0.0004	0.9996
2801306917	0.7268	0.0441	0.1931	0.036	0.9848	0.0152	0.0	1.0
44332184	0.0188	0.9459	0.0007	0.0346	0.0057	0.9943	0.0001	0.9999
1976371134	0.7167	0.1835	0.0657	0.034	0.0038	0.9962	0.0	1.0
237710804	0.0152	0.0107	0.0098	0.9643	0.006	0.994	0.0009	0.9991
1030289056247177216	0.0153	0.027	0.0169	0.9407	0.0038	0.9962	0.0018	0.9982
245735317	0.0215	0.9782	0.0002	0.0002	0.9972	0.0028	0.0	1.0
1302273865	0.0066	0.1235	0.0008	0.8691	0.9982	0.0018	0.0001	0.9999
508688807	0.6775	0.0199	0.299	0.0035	0.0014	0.9986	0.0001	0.9999
22111680	0.4405	0.01	0.547	0.0025	0.932	0.068	0.0003	0.9997
315454044	0.0275	0.0636	0.0023	0.9066	0.0004	0.9996	0.0001	0.9999
1113207357272547329	0.5948	0.2197	0.1374	0.0481	0.9996	0.0004	0.0	1.0
221904440	0.0073	0.9886	0.0001	0.004	0.0	1.0	0.0	1.0
18382340	0.0691	0.8408	0.0045	0.0856	0.9831	0.0169	0.0002	0.9998
813952785838264320	0.1663	0.7828	0.0055	0.0454	0.9943	0.0057	0.0	1.0
729848230045884418	0.3295	0.5827	0.0037	0.0841	0.9965	0.0035	0.0	1.0
51391627	0.0205	0.054	0.0022	0.9234	0.0468	0.9532	0.0231	0.9769
946508990233456640	0.0051	0.0039	0.0004	0.9906	0.0007	0.9993	0.0185	0.9815
374396127	0.0013	0.0001	0.0008	0.9979	0.0031	0.9969	0.8957	0.1043
374396127	0.0013	0.0001	0.0008	0.9979	0.0031	0.9969	0.8957	0.1043
1491359700	0.0989	0.1941	0.0055	0.7015	0.0009	0.9991	0.0001	0.9999
1018496658	0.2824	0.1792	0.4932	0.0452	0.3479	0.6521	0.9747	0.0253
175973812	0.9492	0.0471	0.0028	0.0009	0.9971	0.0029	0.0	1.0
557572830	0.0023	0.9968	0.0002	0.0008	0.0006	0.9994	0.0	1.0
459134154	0.0001	0.9998	0.0	0.0001	0.0002	0.9998	0.0	1.0
1104295492433764353	0.0155	0.8944	0.0007	0.0894	0.0008	0.9992	0.0	1.0
1110029769851043842	0.0882	0.0066	0.8992	0.006	0.0196	0.9804	0.0	1.0
26451383	0.202	0.3036	0.0806	0.4138	0.0031	0.9969	0.0002	0.9998
1335313086	0.0001	0.0001	0.0	0.9997	0.0002	0.9998	0.0003	0.9997
559223515	0.0116	0.0078	0.0024	0.9781	0.002	0.998	0.0	1.0
373306465	0.3197	0.4436	0.0369	0.1998	0.1061	0.8939	0.0222	0.9778
1113207357272547329	0.5948	0.2197	0.1374	0.0481	0.9996	0.0004	0.0	1.0
1000722750502141952	0.5883	0.0248	0.3783	0.0086	0.0055	0.9945	0.0	1.0
418368598	0.3369	0.5924	0.0524	0.0183	0.9781	0.0219	0.0001	0.9999
748930035470315520	0.0795	0.8879	0.0074	0.0253	0.9978	0.0022	0.0001	0.9999
41740950	0.0056	0.024	0.0019	0.9685	0.4131	0.5869	0.9539	0.0461
2190150134	0.3367	0.185	0.3633	0.1151	0.1777	0.8223	0.9858	0.0142
23119817	0.0162	0.9189	0.0026	0.0623	0.0002	0.9998	0.0001	0.9999
457326373	0.0137	0.9817	0.0004	0.0042	0.0012	0.9988	0.0002	0.9998
551954201	0.0068	0.9736	0.0048	0.0148	0.0004	0.9996	0.0026	0.9974
1165517766	0.0112	0.0102	0.0047	0.9739	0.0007	0.9993	0.0001	0.9999
342739410	0.0051	0.1097	0.0002	0.8851	0.9984	0.0016	0.0002	0.9998
3957459613	0.1648	0.1062	0.0047	0.7243	0.0008	0.9992	0.0	1.0
16496710	0.0029	0.995	0.0003	0.0018	0.0017	0.9983	0.0	1.0
813952785838264320	0.1663	0.7828	0.0055	0.0454	0.9943	0.0057	0.0	1.0
342739410	0.0051	0.1097	0.0002	0.8851	0.9984	0.0016	0.0002	0.9998
402303878	0.0147	0.0174	0.001	0.9669	0.9968	0.0032	0.0004	0.9996
407489937	0.0018	0.0014	0.0005	0.9963	0.0361	0.9639	0.8882	0.1118
19877175	0.0855	0.5519	0.0487	0.3138	0.9708	0.0292	0.0054	0.9946
988686980	0.0408	0.9305	0.0064	0.0224	0.9941	0.0059	0.0	1.0
2543950074	0.0088	0.9895	0.0001	0.0016	0.9983	0.0017	0.0003	0.9997
813980696804925442	0.4471	0.0378	0.4286	0.0865	0.0345	0.9655	0.0071	0.9929
63016433	0.1793	0.589	0.143	0.0888	0.0156	0.9844	0.0024	0.9976
1432013690	0.1045	0.0044	0.0936	0.7974	0.0009	0.9991	0.0002	0.9998
504116184	0.001	0.0021	0.0002	0.9967	0.0007	0.9993	0.0001	0.9999
18441335	0.164	0.2366	0.0148	0.5845	0.0034	0.9966	0.8075	0.1925
572517071	0.1251	0.089	0.0302	0.7557	0.0012	0.9988	0.0	1.0
400495877	0.0331	0.5292	0.0014	0.4363	0.0001	0.9999	0.0004	0.9996
7512	0.0038	0.0157	0.001	0.9796	0.0008	0.9992	0.0001	0.9999
46292189	0.0042	0.1653	0.0005	0.83	0.0008	0.9992	0.0003	0.9997
9616512	0.0009	0.0015	0.0002	0.9974	0.0315	0.9685	0.0016	0.9984
1419369787	0.0004	0.0068	0.0001	0.9928	0.9994	0.0006	0.0019	0.9981
1419369787	0.0004	0.0068	0.0001	0.9928	0.9994	0.0006	0.0019	0.9981
846309257809035265	0.9702	0.0113	0.0179	0.0007	0.9734	0.0266	0.0	1.0
1089546518728568837	0.1846	0.6307	0.1734	0.0113	0.0326	0.9674	0.0031	0.9969
27136613	0.3363	0.5305	0.0583	0.0749	0.9897	0.0103	0.0073	0.9927
20035615	0.0027	0.9969	0.0	0.0003	0.0002	0.9998	0.0001	0.9999
362990156	0.34	0.2483	0.0521	0.3596	0.0006	0.9994	0.0011	0.9989
28947358	0.1111	0.3668	0.0248	0.4972	0.0003	0.9997	0.0009	0.9991
23202187	0.446	0.4731	0.0276	0.0533	0.9966	0.0034	0.0	1.0
2906810304	0.6205	0.0199	0.2276	0.1319	0.1916	0.8084	0.0036	0.9964
