user.id	output.age.19-29	output.age.30-39	output.age.<=18	output.age.>=40	output.gender.female	output.gender.male	output.org.is-org	output.org.non-org
439889077	0.8987	0.0614	0.0132	0.0266	0.9904	0.0096	0.0002	0.9998
314817481	0.0462	0.0816	0.0134	0.8588	0.0009	0.9991	0.0001	0.9999
2935634183	0.6383	0.0086	0.3483	0.0047	0.0124	0.9876	0.0	1.0
367368776	0.2131	0.0016	0.7844	0.0009	0.5656	0.4344	0.0001	0.9999
19832619	0.0932	0.0882	0.3969	0.4217	0.0009	0.9991	0.0001	0.9999
3068207535	0.0178	0.0007	0.9804	0.0011	0.009	0.991	0.0	1.0
281252830	0.7169	0.0703	0.2084	0.0044	0.9578	0.0422	0.0	1.0
1203116975473528833	0.4518	0.1928	0.3282	0.0273	0.3049	0.6951	0.0	1.0
392404220	0.454	0.0972	0.0874	0.3615	0.0068	0.9932	0.0001	0.9999
149900432	0.0015	0.0087	0.0004	0.9895	0.9932	0.0068	0.0006	0.9994
157658032	0.0014	0.9682	0.0002	0.0301	0.9984	0.0016	0.0	1.0
330985120	0.8718	0.044	0.0663	0.0178	0.9106	0.0894	0.0	1.0
893679240318734336	0.921	0.0138	0.0632	0.0021	0.9724	0.0276	0.0001	0.9999
396817555	0.4664	0.4738	0.0484	0.0114	0.0185	0.9815	0.0	1.0
1081633163493982216	0.0001	0.0004	0.0001	0.9994	0.9853	0.0147	0.0003	0.9997
24738854	0.2203	0.5382	0.012	0.2296	0.9962	0.0038	0.0007	0.9993
1058196540458598402	0.0881	0.0033	0.9071	0.0015	0.9975	0.0025	0.0	1.0
17444676	0.0008	0.0018	0.0005	0.9969	0.0087	0.9913	0.0001	0.9999
320612190	0.608	0.3788	0.0031	0.0101	0.0036	0.9964	0.0	1.0
15122906	0.6313	0.0423	0.2944	0.0319	0.9727	0.0273	0.0	1.0
708813324	0.5877	0.0075	0.3956	0.0092	0.9527	0.0473	0.0	1.0
853965214274002944	0.0328	0.0055	0.9566	0.0051	0.0102	0.9898	0.0002	0.9998
492581940	0.2151	0.2542	0.0583	0.4723	0.0032	0.9968	0.7258	0.2742
914506493575221248	0.0049	0.0136	0.0021	0.9794	0.0001	0.9999	0.0	1.0
21125118	0.0117	0.2611	0.0101	0.717	0.0054	0.9946	0.0063	0.9937
18673693	0.1032	0.3323	0.0376	0.527	0.9956	0.0044	0.0046	0.9954
1110300557858754566	0.1408	0.8014	0.0243	0.0336	0.9985	0.0015	0.0	1.0
2614600816	0.4359	0.0075	0.5356	0.0209	0.9966	0.0034	0.0	1.0
192530260	0.002	0.9967	0.0002	0.0011	0.9967	0.0033	0.0001	0.9999
1054394581180207105	0.1077	0.5969	0.0015	0.2939	0.0004	0.9996	0.0	1.0
2275869189	0.4819	0.0276	0.1477	0.3428	0.9915	0.0085	0.0002	0.9998
1097138934885294080	0.292	0.5776	0.1138	0.0166	0.9886	0.0114	0.0	1.0
966960242201382912	0.223	0.7312	0.0035	0.0423	0.9979	0.0021	0.0	1.0
2774235170	0.7519	0.1114	0.067	0.0698	0.9558	0.0442	0.0	1.0
756049914241613824	0.5741	0.0859	0.2812	0.0589	0.0011	0.9989	0.0	1.0
1098633488	0.3805	0.3732	0.0846	0.1617	0.9935	0.0065	0.0953	0.9047
251046069	0.3356	0.1726	0.236	0.2558	0.7973	0.2027	0.9184	0.0816
887639490	0.014	0.9797	0.0028	0.0035	0.9917	0.0083	0.0	1.0
21649041	0.0645	0.932	0.0008	0.0027	0.9941	0.0059	0.0007	0.9993
156289818	0.0006	0.0008	0.0002	0.9984	0.0009	0.9991	0.4491	0.5509
380822737	0.6645	0.1172	0.0168	0.2016	0.0605	0.9395	0.0014	0.9986
758250070521290752	0.4642	0.0004	0.5353	0.0002	0.9883	0.0117	0.0001	0.9999
700285949515726848	0.0027	0.0772	0.0001	0.9199	0.9993	0.0007	0.0	1.0
755115083865489408	0.3422	0.1696	0.306	0.1822	0.9937	0.0063	0.0002	0.9998
97476882	0.6519	0.0038	0.3435	0.0008	0.9949	0.0051	0.0	1.0
4822234786	0.0051	0.839	0.0015	0.1544	0.9954	0.0046	0.045	0.955
1100723065527435264	0.0899	0.0268	0.0183	0.865	0.0006	0.9994	0.0017	0.9983
20856058	0.0001	0.0002	0.0	0.9997	0.9967	0.0033	0.0003	0.9997
1966665852	0.0	0.0	0.0	1.0	0.1088	0.8912	0.3359	0.6641
1180067922326298624	0.7088	0.0882	0.198	0.005	0.0001	0.9999	0.0003	0.9997
197488619	0.0897	0.8833	0.0007	0.0263	0.0002	0.9998	0.0001	0.9999
100748055	0.0115	0.0536	0.0277	0.9072	0.999	0.001	0.0018	0.9982
1081633163493982216	0.0001	0.0004	0.0001	0.9994	0.9853	0.0147	0.0003	0.9997
29670525	0.0002	0.9998	0.0	0.0	0.9995	0.0005	0.0	1.0
27847155	0.0154	0.0574	0.0059	0.9214	0.483	0.517	0.9729	0.0271
529754529	0.0	0.0001	0.0	0.9999	0.9999	0.0001	0.0001	0.9999
4045659089	0.4726	0.118	0.3987	0.0106	0.0076	0.9924	0.1228	0.8772
3304727770	0.9713	0.0019	0.0248	0.002	0.9862	0.0138	0.0	1.0
930730201033650176	0.0179	0.1844	0.0016	0.796	0.6965	0.3035	0.0042	0.9958
931062057558044672	0.0733	0.0311	0.0378	0.8577	0.0002	0.9998	0.0	1.0
22746878	0.0218	0.1504	0.012	0.8158	0.0011	0.9989	0.0	1.0
233255070	0.1236	0.5372	0.0733	0.2659	0.9952	0.0048	0.0	1.0
939506761903591426	0.3604	0.0012	0.6367	0.0017	0.9977	0.0023	0.0	1.0
2609175681	0.0826	0.742	0.1708	0.0046	0.9576	0.0424	0.0	1.0
965574689321095168	0.2275	0.1785	0.3215	0.2725	0.0381	0.9619	0.8862	0.1138
20916597	0.0001	0.0001	0.0001	0.9998	0.0002	0.9998	0.0001	0.9999
1195386710475055104	0.0028	0.0035	0.0004	0.9934	0.0005	0.9995	0.0002	0.9998
945638775824273408	0.0648	0.9239	0.0031	0.0081	0.9981	0.0019	0.0001	0.9999
17180642	0.4552	0.1653	0.163	0.2166	0.0088	0.9912	0.0001	0.9999
1395879229	0.0041	0.0251	0.003	0.9678	0.9852	0.0148	0.7641	0.2359
1081633163493982216	0.0001	0.0004	0.0001	0.9994	0.9853	0.0147	0.0003	0.9997
1027254962953379841	0.0522	0.0188	0.2404	0.6886	0.9991	0.0009	0.0001	0.9999
783279685249667072	0.9408	0.0569	0.002	0.0003	0.0008	0.9992	0.0	1.0
283085720	0.0272	0.7264	0.0047	0.2418	0.9974	0.0026	0.0007	0.9993
69710643	0.0075	0.0016	0.0015	0.9894	0.0015	0.9985	0.0	1.0
219090869	0.4097	0.4698	0.0386	0.0819	0.9979	0.0021	0.0001	0.9999
2826130527	0.2948	0.2008	0.1572	0.3472	0.0379	0.9621	0.045	0.955
18810552	0.8988	0.0185	0.0685	0.0143	0.9941	0.0059	0.0	1.0
19437927	0.0002	0.0001	0.0001	0.9996	0.0018	0.9982	0.0006	0.9994
245962800	0.0022	0.9963	0.0004	0.0011	0.0009	0.9991	0.0002	0.9998
582054643	0.001	0.9982	0.0004	0.0004	0.9988	0.0012	0.0	1.0
456161987	0.0284	0.04	0.0137	0.9179	0.0001	0.9999	0.0024	0.9976
2265071370	0.9732	0.0121	0.0071	0.0076	0.1153	0.8847	0.0	1.0
1182392715943780352	0.175	0.3001	0.1602	0.3647	0.0493	0.9507	0.003	0.997
4572297867	0.0178	0.2297	0.0006	0.7518	0.9989	0.0011	0.0006	0.9994
333568915	0.238	0.0173	0.7445	0.0002	0.0595	0.9405	0.0002	0.9998
753450973	0.3093	0.0005	0.6899	0.0003	0.3321	0.6679	0.0	1.0
4157922585	0.8353	0.0054	0.1537	0.0055	0.9896	0.0104	0.0006	0.9994
832394898259206146	0.19	0.2917	0.0634	0.455	0.0154	0.9846	0.137	0.863
212283570	0.1586	0.4943	0.1254	0.2217	0.9957	0.0043	0.692	0.308
