user.id	output.age.19-29	output.age.30-39	output.age.<=18	output.age.>=40	output.gender.female	output.gender.male	output.org.is-org	output.org.non-org
407246878	0.6524	0.2123	0.0588	0.0765	0.9965	0.0035	0.0	1.0
579210262	0.5976	0.3593	0.0135	0.0295	0.9993	0.0007	0.0	1.0
602070555	0.0666	0.0003	0.9328	0.0004	0.8599	0.1401	0.0	1.0
2590325335	0.0499	0.9477	0.0003	0.0022	0.0096	0.9904	0.0	1.0
245999168	0.0124	0.1977	0.0017	0.7882	0.9988	0.0012	0.0007	0.9993
133177514	0.0177	0.3599	0.0071	0.6154	0.7549	0.2451	0.0014	0.9986
887223488	0.3807	0.1656	0.4251	0.0287	0.0018	0.9982	0.0	1.0
437561194	0.6136	0.0967	0.1275	0.1623	0.0047	0.9953	0.0001	0.9999
476213380	0.168	0.2369	0.0121	0.5831	0.0318	0.9682	0.9231	0.0769
2865418390	0.0431	0.3056	0.0071	0.6442	0.8862	0.1138	0.9292	0.0708
2401258338	0.0129	0.2306	0.0004	0.7561	0.0006	0.9994	0.0005	0.9995
308086984	0.0792	0.8906	0.0086	0.0216	0.9919	0.0081	0.0008	0.9992
424955743	0.1941	0.8042	0.0011	0.0005	0.0014	0.9986	0.0	1.0
905467703598735361	0.0505	0.0173	0.0707	0.8615	0.2892	0.7108	0.9664	0.0336
1050853500962394120	0.0143	0.9823	0.0006	0.0028	0.9979	0.0021	0.0005	0.9995
57371799	0.0729	0.0375	0.0085	0.8811	0.0161	0.9839	0.0001	0.9999
773200920863731712	0.3208	0.1456	0.0262	0.5073	0.0028	0.9972	0.0006	0.9994
81678165	0.6805	0.0239	0.2352	0.0605	0.9858	0.0142	0.0	1.0
199213975	0.4815	0.2983	0.2109	0.0093	0.9999	0.0001	0.0	1.0
1536551779	0.0042	0.0645	0.0002	0.9311	0.9995	0.0005	0.0032	0.9968
20332905	0.3843	0.0547	0.1751	0.386	0.0134	0.9866	0.0054	0.9946
3428270692	0.8622	0.0147	0.1192	0.0038	0.0012	0.9988	0.0	1.0
249264022	0.1552	0.0092	0.0245	0.8111	0.0098	0.9902	0.0001	0.9999
21208767	0.85	0.1039	0.0425	0.0036	0.9817	0.0183	0.0	1.0
1149579998	0.6063	0.0216	0.3216	0.0505	0.9907	0.0093	0.0004	0.9996
198589833	0.0329	0.0125	0.0109	0.9436	0.0127	0.9873	0.0048	0.9952
1215242623281258496	0.0098	0.9813	0.0039	0.005	0.9979	0.0021	0.0	1.0
1079031040235196416	0.0083	0.9869	0.0014	0.0035	0.9989	0.0011	0.0	1.0
458749625	0.0096	0.962	0.0266	0.0019	0.0023	0.9977	0.0004	0.9996
18214861	0.3018	0.3367	0.0153	0.3462	0.973	0.027	0.0	1.0
546319496	0.0044	0.0052	0.0003	0.9901	0.0026	0.9974	0.0003	0.9997
57435432	0.1922	0.662	0.0032	0.1426	0.0011	0.9989	0.0001	0.9999
19395022	0.2734	0.5482	0.1726	0.0058	0.003	0.997	0.0009	0.9991
21851017	0.1537	0.7843	0.0005	0.0614	0.0003	0.9997	0.0	1.0
215417005	0.0	0.0003	0.0	0.9997	0.0002	0.9998	0.0002	0.9998
6114012	0.0066	0.9932	0.0	0.0002	0.0	1.0	0.0	1.0
24912337	0.5473	0.4062	0.0383	0.0082	0.9827	0.0173	0.0	1.0
