user.id	output.age.19-29	output.age.30-39	output.age.<=18	output.age.>=40	output.gender.female	output.gender.male	output.org.is-org	output.org.non-org
2833427059	0.9619	0.0005	0.0369	0.0007	0.9992	0.0008	0.0	1.0
28237166	0.7356	0.0287	0.2319	0.0038	0.9912	0.0088	0.0	1.0
15838427	0.1689	0.5409	0.0111	0.2792	0.002	0.998	0.0112	0.9888
2790556894	0.4938	0.0531	0.2549	0.1981	0.9155	0.0845	0.95	0.05
16775250	0.4174	0.0607	0.3006	0.2212	0.0392	0.9608	0.0012	0.9988
1063628980224499712	0.1466	0.3918	0.0709	0.3907	0.0051	0.9949	0.0	1.0
896828620819357698	0.2356	0.0439	0.6157	0.1048	0.0001	0.9999	0.0499	0.9501
1087568605678632961	0.4215	0.0232	0.5489	0.0063	0.7709	0.2291	0.0001	0.9999
339657487	0.5916	0.3099	0.0554	0.0431	0.0149	0.9851	0.0	1.0
33777455	0.0826	0.8122	0.0024	0.1028	0.9966	0.0034	0.0001	0.9999
779504992638144512	0.8562	0.1333	0.0086	0.0019	0.9999	0.0001	0.0002	0.9998
231538520	0.0216	0.8854	0.0015	0.0915	0.0001	0.9999	0.0	1.0
1697613018	0.8379	0.0421	0.1146	0.0054	0.9865	0.0135	0.0	1.0
2924018117	0.1483	0.007	0.8361	0.0086	0.2038	0.7962	0.0006	0.9994
86589278	0.0036	0.1503	0.0006	0.8455	0.0011	0.9989	0.0002	0.9998
1556407518	0.0145	0.0281	0.0037	0.9537	0.0001	0.9999	0.0	1.0
1159630831	0.297	0.2735	0.4219	0.0076	0.0027	0.9973	0.0042	0.9958
568358255	0.8595	0.1258	0.0069	0.0078	0.0007	0.9993	0.0	1.0
1397366989	0.4935	0.3523	0.1334	0.0208	0.6027	0.3973	0.0003	0.9997
27698496	0.0184	0.2461	0.0022	0.7333	0.0011	0.9989	0.0	1.0
257693164	0.0017	0.0022	0.0012	0.9949	0.0012	0.9988	0.0004	0.9996
428414326	0.0577	0.0007	0.9403	0.0014	0.8862	0.1138	0.0	1.0
1699859340	0.6391	0.3589	0.0004	0.0016	0.0028	0.9972	0.0	1.0
726209680893218816	0.5847	0.012	0.2212	0.1821	0.8961	0.1039	0.0	1.0
3416865447	0.2447	0.0021	0.7482	0.005	0.0101	0.9899	0.0	1.0
9942702	0.2674	0.5579	0.0457	0.129	0.0012	0.9988	0.0	1.0
542968850	0.2136	0.0592	0.0092	0.7179	0.0007	0.9993	0.0001	0.9999
451820194	0.0985	0.0008	0.8988	0.0018	0.3184	0.6816	0.0	1.0
486248260	0.0355	0.0595	0.0458	0.8592	0.0463	0.9537	0.8967	0.1033
3177265592	0.2138	0.6534	0.0819	0.051	0.9981	0.0019	0.0	1.0
18476855	0.0965	0.8061	0.0113	0.0862	0.9948	0.0052	0.0001	0.9999
1194678209071271936	0.0341	0.0001	0.9658	0.0001	0.1408	0.8592	0.0	1.0
50369557	0.0004	0.0004	0.0002	0.9991	0.0001	0.9999	0.0006	0.9994
362021910	0.0083	0.0395	0.0023	0.95	0.0013	0.9987	0.0084	0.9916
2885814090	0.0022	0.0028	0.0007	0.9943	0.0001	0.9999	0.0001	0.9999
414413040	0.694	0.2007	0.0491	0.0561	0.0257	0.9743	0.0006	0.9994
46572898	0.1536	0.0026	0.734	0.1097	0.0196	0.9804	0.0999	0.9001
33159699	0.3121	0.0041	0.6837	0.0001	0.979	0.021	0.0	1.0
112542289	0.8104	0.0138	0.1745	0.0013	0.0063	0.9937	0.0	1.0
22891320	0.0332	0.9435	0.0005	0.0228	0.0008	0.9992	0.0001	0.9999
339288620	0.4095	0.042	0.533	0.0155	0.9833	0.0167	0.0	1.0
1080709487047004160	0.0036	0.9883	0.0003	0.0078	0.0001	0.9999	0.0001	0.9999
554867982	0.3371	0.0206	0.3544	0.2879	0.019	0.981	0.0	1.0
908882456153124865	0.0578	0.0252	0.0515	0.8654	0.0012	0.9988	0.1962	0.8038
132788675	0.0	0.0002	0.0	0.9998	0.0001	0.9999	0.0	1.0
124944787	0.0008	0.0013	0.0001	0.9978	0.9207	0.0793	0.0094	0.9906
18507256	0.193	0.2549	0.1602	0.3918	0.0018	0.9982	0.0	1.0
1653856038	0.4326	0.0356	0.1321	0.3997	0.0304	0.9696	0.0001	0.9999
38535325	0.8097	0.1202	0.06	0.0101	0.0111	0.9889	0.0003	0.9997
1135595564	0.5526	0.3713	0.0456	0.0305	0.9983	0.0017	0.0	1.0
797732671908499456	0.6052	0.0028	0.3901	0.0019	0.1858	0.8142	0.0	1.0
3320976486	0.3824	0.0559	0.0468	0.5149	0.9755	0.0245	0.0	1.0
19691389	0.0287	0.0792	0.0031	0.8891	0.0015	0.9985	0.0002	0.9998
17414095	0.2943	0.636	0.0252	0.0446	0.013	0.987	0.0	1.0
102524976	0.9684	0.0086	0.0196	0.0034	0.0518	0.9482	0.0	1.0
2738613789	0.2601	0.0251	0.7104	0.0044	0.0002	0.9998	0.0012	0.9988
1225918423319883777	0.5711	0.3348	0.0608	0.0332	0.0332	0.9668	0.0	1.0
108378343	0.6225	0.0732	0.0633	0.241	0.0054	0.9946	0.0	1.0
1072362803346866176	0.4897	0.4501	0.0586	0.0015	0.9999	0.0001	0.0	1.0
4836589743	0.3056	0.0216	0.6662	0.0066	0.9936	0.0064	0.0	1.0
1132791792536100864	0.0145	0.9533	0.0033	0.0289	0.9987	0.0013	0.0	1.0
846727764426280960	0.002	0.0034	0.0002	0.9944	0.0009	0.9991	0.0073	0.9927
947572154517938177	0.0015	0.0024	0.0013	0.9947	0.0031	0.9969	0.0009	0.9991
3045538779	0.5704	0.2771	0.078	0.0745	0.986	0.014	0.0	1.0
909092562	0.0838	0.0651	0.0931	0.758	0.0668	0.9332	0.8373	0.1627
751857720	0.4986	0.4129	0.0369	0.0515	0.0024	0.9976	0.0	1.0
351731260	0.0088	0.031	0.0041	0.9561	0.0048	0.9952	0.0025	0.9975
405100954	0.7837	0.0026	0.2097	0.0041	0.9909	0.0091	0.0002	0.9998
317274194	0.0003	0.0015	0.0	0.9981	0.0002	0.9998	0.0001	0.9999
36604688	0.0013	0.9931	0.0002	0.0055	0.0001	0.9999	0.0	1.0
814256	0.1692	0.1669	0.0596	0.6043	0.0005	0.9995	0.0001	0.9999
26316066	0.2574	0.523	0.0208	0.1988	0.0052	0.9948	0.0217	0.9783
319437279	0.0182	0.0033	0.8592	0.1193	0.0003	0.9997	0.0001	0.9999
386746482	0.0348	0.0219	0.0257	0.9175	0.9989	0.0011	0.4309	0.5691
983521850	0.4509	0.2582	0.0977	0.1932	0.0077	0.9923	0.0001	0.9999
60802135	0.8037	0.156	0.024	0.0163	0.0022	0.9978	0.0001	0.9999
340586417	0.5644	0.4115	0.0175	0.0066	0.9664	0.0336	0.0	1.0
3649202712	0.0441	0.0003	0.9553	0.0003	0.9967	0.0033	0.0	1.0
60825257	0.6432	0.0181	0.2757	0.063	0.0276	0.9724	0.0	1.0
4768446196	0.1303	0.0723	0.7559	0.0415	0.0688	0.9312	0.4573	0.5427
1038467875462369280	0.0957	0.0056	0.7339	0.1648	0.3385	0.6615	0.9457	0.0543
491817934	0.7056	0.0942	0.1817	0.0184	0.9429	0.0571	0.0	1.0
73661811	0.6622	0.2997	0.0309	0.0073	0.9349	0.0651	0.0	1.0
124546583	0.0465	0.1186	0.0192	0.8157	0.9819	0.0181	0.0009	0.9991
706940918	0.2798	0.4573	0.0136	0.2493	0.0004	0.9996	0.0	1.0
179781812	0.2029	0.0357	0.6915	0.0699	0.9636	0.0364	0.0001	0.9999
115273772	0.0028	0.01	0.0018	0.9854	0.9989	0.0011	0.0518	0.9482
953255982175539200	0.2782	0.0064	0.714	0.0014	0.9855	0.0145	0.0002	0.9998
1017843100436201473	0.8988	0.0359	0.0602	0.0051	0.0038	0.9962	0.0	1.0
23623256	0.1275	0.8474	0.0038	0.0212	0.9978	0.0022	0.0	1.0
845065991365255173	0.4117	0.0357	0.4926	0.06	0.06	0.94	0.0023	0.9977
1103072915115921409	0.5863	0.1019	0.2592	0.0526	0.0113	0.9887	0.0379	0.9621
175788446	0.0046	0.0024	0.0057	0.9872	0.0011	0.9989	0.0001	0.9999
128506075	0.0977	0.8634	0.0331	0.0058	0.0237	0.9763	0.0002	0.9998
1044323722834976771	0.223	0.7724	0.0029	0.0017	0.9961	0.0039	0.0001	0.9999
156274507	0.0094	0.009	0.0025	0.9791	0.9961	0.0039	0.0	1.0
69588297	0.0022	0.0057	0.0008	0.9913	0.0128	0.9872	0.0007	0.9993
622534478	0.8597	0.0029	0.1333	0.0041	0.044	0.956	0.0	1.0
912844599495884801	0.3408	0.0116	0.6439	0.0036	0.2971	0.7029	0.0	1.0
177324830	0.8531	0.0363	0.1074	0.0031	0.9812	0.0188	0.0001	0.9999
752610148368130049	0.2763	0.0009	0.7195	0.0033	0.1522	0.8478	0.0	1.0
2261338282	0.8845	0.0206	0.0727	0.0222	0.0024	0.9976	0.0	1.0
841146796466356224	0.7144	0.1374	0.1455	0.0026	0.3689	0.6311	0.0042	0.9958
104534786	0.318	0.5739	0.0337	0.0744	0.9956	0.0044	0.0001	0.9999
2334418825	0.0612	0.073	0.0117	0.8542	0.8852	0.1148	0.9503	0.0497
2503350216	0.9109	0.0114	0.076	0.0016	0.0011	0.9989	0.0157	0.9843
1191106290098946049	0.6442	0.1513	0.1239	0.0807	0.0219	0.9781	0.002	0.998
447124016	0.4184	0.002	0.5643	0.0152	0.8303	0.1697	0.0	1.0
1146159953322921989	0.9375	0.0227	0.031	0.0089	0.0013	0.9987	0.0	1.0
111464878	0.0026	0.9765	0.0002	0.0207	0.0	1.0	0.0	1.0
350500909	0.0	0.0	0.0	0.9999	0.0003	0.9997	0.0001	0.9999
1354817574	0.358	0.4022	0.0499	0.1899	0.0007	0.9993	0.0008	0.9992
802585071253389312	0.6185	0.1821	0.0811	0.1184	0.9969	0.0031	0.1362	0.8638
289656077	0.1619	0.7152	0.0108	0.1121	0.0751	0.9249	0.8431	0.1569
430158138	0.0015	0.9599	0.0002	0.0384	0.9991	0.0009	0.0066	0.9934
120173847	0.0019	0.0082	0.0004	0.9894	0.0008	0.9992	0.0008	0.9992
